label,Star Rating,Sentences
Xperia J,4,"THE LOOKS OF THE PHONE IS EXCELLENT. EXPERIENCED LAG WHILE PLAYING GAMES. CAMERA IS OK .
      
      PERFORMANCE IS LESSER COMPARED TO HTC PHONE(DESIRE V) WITH SAME PROCESSOR BUT THIS ONE HAS FRONT CAM. WORTH FOR THE PRICE IT COMES AT."
Xperia J,4,"THE ONLY DRAWBACKS ARE THAT IT IS NOT DUAL CORE AND NOT EVEN HALF HD...
      
      NICE GRAPHICS AND GOOD LOOKS WITH ITS ANDROID VERSION UPGRADABLE TO JELLY BEAN.... IT IS A GOOD VALUE FOR MONEY...................................................!!!"
Xperia J,4,"THE PHONE HAS ITS PROS AND CONS..
      
      
      DEFAULT HEADSETS ARE NOT GOOD..PHONE IS LAGGY SOMETIMES..PICTURES CAPTURED WITH FLASH ARE NOT SATISFACTORY. THE ILLUMINATION SYSTEM STOPPED WORKING FROM THE SECOND DAY :(
      
      
      I BROUGHT SKULL CANDY (SMOKING BUDS) FOR THIS PHONE AND IT JUST BLOWS ME AWAY, FEELS LIKE ABSOLUTE BLISS..
      
      
      DISPLAY IS REALLY NICE, MY FRIEND ASKED ME IF ITS A AMOLED..HE HE
      
      
      BATTERY BACKUP IS REALLY REALLY GOOD.. ON AN AVERAGE I LISTEN TO 2 HOURS OF MUSIC AND 4 HOURS ON BRIDGE CALLS. AT THE END OF THE DAY IT WILL STILL HAVE 40-50% OF POWER LEFT."
Xperia J,4,"THIS IS THE PHONE WHICH COVER ALL THE TECHNOLOGIES WITH 4' GREAT DISPLAY.IF YOU ARE HEAVY GAMER THEN DON'T BUY IT BUT IF U WANT ALL STUFF IN ONE THEN AND THEN ONLY GO FOR IT.
      
      THE PHONE IS LAGGING SOME TIMES BT OVER ALL IS GOOD. I HAVE PURCHASED THIS PHONE FOR USING ANDROID AND I DONT NEED TO SHOOT OR WATCH 1280 * 1080 P MOVIE BECOZ I HAVE DIGITAL CAM &AMP; LED TV SO I NEVER USE FOR IT BUT U CAN USE MX PLAYER FOR IT AND OTHER THING ABOUT LOOK OF PHONE ""IT'S J"" MEANS PEOPLE WILL ALWAYS JEALOUS FOR U AND IWILL SUGGEST U THIS PHONE AND IF U WANT TO GO FOR SAMSUNG THEN DON'T GO FOR IT BECAUSE IT HAVE SAME UI AS PENTA AND MICROMAX AND U SHOULD GO FOR IT NOT SAMSUNG SO DONT RESIST JUST BUY IT."
Xperia J,4,"TO START WITH THE SERVICE OF FLIPKART, ITS AS GOOD AS KNIFE IN BUTTER. THERE ARE LOTS OF TECH REVIEWS SO DON'T WANT TO GO INTO MUCH DETAIL. I WAS LOOKING FOR A GOOD MID RANGE MOBILE. SORTED OUT GALAXY S ADVANCE, EXPERIA J AND EXPERIA U. ALL THE THREE ARE ROCKING UNDER 15000 RANGE.
      
      THINGS THAT I KEPT IN MY MIND CONSIDERING THE ABOVE 3:
      
      1. INTERNAL MEMORY.
      
      2. SCREEN SIZE.
      
      3. SECONDARY CAMERA.
      
      OBVIOUSLY THE PROCESSOR AND INTERNAL MEMORY OR RAM TOO CAME INTO MY CONSIDERATION.  THE CAMERA NOT THE BEST BUT GOOD IN THIS RANGE, THOUGH PRICE A LITTLE HIGH. BUT CONSIDERING OTHER MARKET AVAILABILITIES I WILL SAY IT'S GOOD. I HAVE BEEN USING SMARTPHONE SINCE ITHE SMARTPHONES CAME TO THE MARKET OF INDIA.  I AM A MODERATE USER OF A PHONE INCLUSIVE OF GAMING, NET USAGE AND CALL ALSO HUGE PHOTOGRAPHY.
      
      BATTERY BACKUP IS MODERATE FOR XPERIA J , IT STANDS GOOD FOR A DAY AND A HALF WITH ONE TIME CHARGE. SONY HAS PROVIDED THE INBUILT SOFTWARE TO SYNC IT WITH PC WHICH WON'T B FOUND IN SAMSUNG EVEN AT HIGHER RANGES LIKE I DON'T HAVE IT IN S2.
      
      
      PROS AT THIS PRICE:
      
      1. BATTERY-LI-ION, 1700 MAH
      
      2. SIZE 4 INCHES
      
      3. SIM CARD ADAPTOR. SUPPORTING BOTH KIND OF SIM (MICRO &AMP; REGULAR).
      
      4. PROCESSOR 1 GHZ CORTEX-A5
      
      5. 3G : 7.2 MBPS HSDPA; 5.76 MBPS HSUPA
      
      
      CONS:
      
      
      1. CAMERA NOT THAT GOOD BEING 5MP, FRONT CAMERA COULD HAVE BEEN 2MP OR 1.3 MP AS SAMSUNG GALAXY S ADVANCE COMES WITH IT.
      
      
      2. MAY BE A LITTLE MORE RAM.
      
      
      REST I FIND IT TO BE A DECENT MOBILE FOR REGULAR USAGE. WANT HD GAMING AND GOOD PHOTOGRAPHY GO BEYOND 20K."
Xperia J,4,"WHEN MY BLACKBERRY WENT INTO THE WASHING MACHINE WITH MY TROUSER I DESPERATELY NEEDED A PHONE, SMARTPHONE (WITH ATLEAST 4 INCH SCREEN) I SHOULD SAY. BUDGET: 18000-22000, IF CAN FIND A GOOD ONE BUDGET WAS EXTENDABLE. TRULY SPEAKING THERE NO GOOD ALL-IN-ONE PHONE IN THE MARKET AT PRESENT.
      
      
      STARTED WITH NOKIA 820: LOST IN FIRST PHASE, OVERPRICED, BORING OS, UTTERLY DISAPPOINTING CAMERA QUALITY, THOUGH IT WAS BLAZING FAST PERFORMER.
      
      
      SAMSUNG GALAXY S ADVANCE: WAS VERY IMPRESSED. OVERALL, THE BEST PHONE IN MARKET WITH PRICE RANGE 19000-20000. BUT GINGERBREAD, DEEPER POSITION OF SCREEN AND QUITE AN OLD PHONE.
      
      
      HTC DESIRE X: LOW ON SPECS BUT PRICED ALMOST SIMILAR TO GALAXY S ADVANCE, NO FRONT CAM- NOT VFM.
      
      
      SONY XPERIA J: QUITE A LOOKER, CRISP SCREEN, VERY LOW ON SPECS BUT MY HEART WAS SAYING GO FOR IT, MY MIND WAS TELLING NO.
      
      
      SAMSUNG GRAND DUOS: I HATE DUAL SIM. BUT IT'S SPECS ALMOST KILLED ME AND SOLIDLY BUILT TOO. BUT LOOKING AT THE HUGE SCREEN: THE OOMPH, THE ZING IS MISSING. IT'S SCREEN, HOWEVER BIG IT MAY BE, HAS NO LIFE AND WAS TELLING ME ""I AM A 'CHEAP' PHONE.
      
      
      ALL OF A SUDDEN WENT TO STORE- BOUGHT XPERIA J. I KNEW ITS CONS, SOME HOW THOSE FAILED TO RESIST ME.
      
      
      REVIEW:
      
      
      LOOK AT THE PHONE: WOW.
      
      LOOK AT THE SCREEN: WOW!!! CRISP, PIXELS HARDLY NOTICEABLE.
      
      BUILD QUALITY: GOOD FEELINGS ON HAND GRIP, BUT SURLY NOT PRECISELY BUILT: ALL-PLASTIC CHEAP FEELINGS ON CLOSER INSPECTION.
      
      CAMERA: GOOD ONE. BUT NOT EXCELLENT. REVIEWS SAYS DISTANCE PHOTOS A BAD, MACROS ARE GOOD. TRUE, UNTIL YOU SET THE FOCUS MANUALLY TO INFINITY. AFTER THAT, CAMERA DOES PERFECT JOB.
      
      SOUND: PRETTY NICE ON SUPPLIED HEADPHONES. EXCELLENT ON SONY MDR-EX100LP.
      
      PERFORMANCE: 1 GHZ SINGLE CORE ADRENO ENHANCED 200 DOES THE DAY-TO-DAY JOB. IT NEVER LAGGED OR HANGED EVEN AFTER INSTALLING 37 APPS. RAM IS ENOUGH. DON'T KNOW WHY PEOPLE KEEP COMPLAINING ABOUT HANGING PROBLEMS, PROBABLY THEY DON'T CLOSE THE PREVIOUSLY USED APPS PROPERLY.
      
      KEYBOARD: VERY NICE AND EASY TO USE.
      
      INTERFACE: VERY SMOOTH AND SMART INTERFACE. LOOKS EXCEPTIONALLY GOOD AND NOWAY BORING.
      
      BATTERY: FAIR ENOUGH FOR 1.5 DAYS. WITH DATA CONNECTION OFF IT LASTS EVEN UPTO 3 DAYS WITH 45 MINS OF TALKING EVERY DAY.
      
      
      WHERE IT LACKS:
      
      IT LAGS WHEN YOU SIMULTANEOUSLY KEEP 4-5 APPS OPEN.
      
      IT HEATS UP ON PLAYING TEMPLE RUN AND WHEN YOU USE MAPS OR DOWNLOADS SOMETHING OVER NET.
      
      IT BECOME UNRESPONSIVE WHEN YOU CONNECT IT TO LAPTOP VIA USB (INSTALLING PC COMPANION S/W HELPS ENOUGH THOUGH TO CURE THIS PROBLEM), NO SUCH ISSUE ON WALL CHARGING.
      
      FRONT CAM PRETTY BAD.
      
      TAKES A BIT TIME TO OPEN HEAVY APPS AND 3 SECONDS TO OPEN CAMERA.
      
      NO AMBIENT SENSOR A BIG DISAPPOINTMENT.
      
      MULTI-TASKING IS A PAIN. IF YOU LISTEN TO MUSIC AND TRY TO DO OTHER THINGS, THE SOUNDS GET DISTORTED- THE PROCESSOR SHOWS LACK OF POWER.
      
      HAND WRITING RECOGNITION ONLY ON CHINESE KEYBOARD INPUT METHOD.
      
      A BIT OVERPRICED COMPARED TO THE OTHER PHONES WITH SIMILAR SPECS. BUT STILL IT STANDS APART.
      
      
      BUT, OVERALL A VERY DESCENT PACKAGE ON SUCH A PRICE. IF YOU ARE NOT A HEAVY GAMER, IT'S A IDEAL STYLISH AND COMPETENT ANDROID PHONE.
      
      
      UPDATE: ON 8/03/2013 I GOT 4.1.2 JELLY BEAN. I WAS APPREHENSIVE BEFORE UPGRADING WHETHER THIS PHONE CAN HANDLE JB. BUT THE TRUE FACT IS THAT, NOW MULTI-TASKING IS A LOT EASIER. NO MORE DISTORTED SOUND OR LAG ON MULTI-TASKING. THE UI HAVE BECOME BUTTERY SMOOTH. NOTIFICATION TOOGLE AND GOOGLE NOW HAVE BEEN ADDED. BECAME A BIT FASTER TOO."
Xperia J,3,"ANDROID 4.0: I CAN'T ADD ANYTHING MORE THAN IS KNOWN. ADROID IS GREAT. OPERATING SYSTEM WAS MY FIRST CRITERIA OF CHOOSING ANY PHONE.
      
      
      LOOK AND FEEL: THIS PHONE LOOKS PRETTY AWESOME TO ME. IT IS SLEEK AND HAS A NICE GRIP ON THE BACK COVER.
      
      
      SIZE AND WEIGHT: 4 INCH SCREEN SEEMS JUST RIGHT TO HOLD AND CARRY AND GOOD ENOUGH FOR READING. 5 INCH WOULD HAVE BEEN A PAIN.
      
      
      SCREEN: LARGE SCREEN IS GOOD FOR READING EBOOKS, COMICS OR NEWS/ARTICLES ON APPS. NICE TOUCH SENSITIVITY.
      
      
      SPEAKERS ARE GOOD ENOUGH. DECENT LOUDNESS AND CLARITY.
      
      
      CAMERA IS JUST AVERAGE. WONT SAY ITS GOOD. TAKES TIME TO FOCUS N ALL.
      
      
      PERFORMANCE: DIDN'T EXPECT 1GHZ PHONE TO BE SO SLOW AND HANG A FEW TIMES. OK, I ACCEPT THAT I INSTALLED A LOT OF APPS. BUT I DON'T THINK IT SHOULD BE ANY LIMITATION. HAD IT BEEN MORE FLUID WITH THE PERFORMANCE, GAMING WOULD BE A LOT BETTER.
      
      
      FINAL VERDICT: IT SEEMS THAT THIS RANGE 15-20K INR PHONES ARE JUST LIKE THIS. INSTEAD OF SPENDING ON A PHONE OF SIMILAR QUALITY, YOU CAN EITHER GO TO THE NEXT LEVEL 25K RANGE OR BUY CANVAS 2 BY MICROMAX IF YOU CAN RELAX YOUR BRAND REQUIREMENTS. BUT IF YOU CAN FORGIVE A BIT OF SLOW PERFORMANCE. THIS PHONE IS FINE."
Xperia J,3,"AWESOME PHONE IN LOOK.  BUT DURING THE PAST TWO WEEKS, I FEEL LOTS OF TIME MY PHONE IS STUCK DUE TO THE WEAK PROCESSOR.  ALSO I DON'T KNOW HOW THIS HEAVY BATTERY IS EMPTY EVEN I USED THE POWER SAVER OPTION WITH LESS BACK LIGHT, SYNC, GPS, WIFI, BLUETOOTH OFF.
      
      
      BIT EXPENSIVE WHEN COMPARING WITH SIMILAR PHONES IN MARKET."
Xperia J,3,"BELOW ARE THE PROBLEMS I AM FACING WITH THIS PHONE:
      
      1. TOUCH DOES NOT RESPOND SOMETIMES WHILE ACCEPTING/REJECTING CALLS &AMP; UNLOCKING PHONE.
      
      2. PHONE SPEAKER(NOT LOUD SPEAKER) DOES NOT WORK SOMETIMES; DUE TO THIS WE CAN'T HEAR ANYTHING WHEN ON CALL
      
      3. THERE IS A DEAD PIXEL IN GREEN COLOR WHICH DOES NOT DISAPPEAR
      
      
      PHONE IS OK OTHERWISE."
Xperia J,3,"GO FOR THIS MOBILE, IF YOU CARE SONY BRANDING.
      
      
      BASICALLY I A SONY FAN, BUT I WOULD SAY THIS IS NOT A VFM. I BOUGHT MY HTC DESIRE TWO YEARS BACK, IT HAS GOT ALL THE FEATURES EXCEPT A DUAL CORE.
      
      
      THE BEST PART IS AWESOME ICS PERFORMANCE.
      
      SECOND GOOD THIS IS BATTERY. I'M NOT SAYING IT WILL LAST LONG FOR 2 OR THREE DAYS, BUT WILL LAST ONE TO ONE AND HALF DAY DECENTLY.
      
      THE WORST IS CAMERA!! SONY IS ONE OF THE BEST IN MOBILE CAMERA. BUT THIS ONE IS REALLY BAD. NO DEDICATED BUTTON FOR CAMERA. FRONT CAMERA IS TOTALLY WASTE. 5MB BACKSIDE CAMERA REQUIRES A LOT OF LIGHT.
      
      
      ALSO SCREEN SIZE IS LESS, BUT IT IS OK."
Xperia J,3,"GOOD PHONE WITH GRATE MUSIC AND DISPLAY, THIS PHONE IS FOR NORMAL USER NOT FOR HARD CORE ANDROID USER BECAUSE NOT SO GOOD SPEC LIKE GOOD RAM AND PROCESSOR. ONE THING THAT REALLY DISAPPOINT ME THAT IS SONY CUSTOM UI, WHICH IS NOT SO GOOD AS SAMSUNG AND HTC SEANCE UI. OTHERWISE REST IS OK LIKE NORMAL ANDROID PHONE,"
Xperia J,3,"HERE FLIPKART SHOWING THE SECONDARY CAMERA AS 0.3 MP BUT IT IS NOT. ACTUALLY IS A VGA. PRIMARY CAMERA IS GOOD. GOOD FOR SIMPLE USE. MORE APPLICATION, THAN IT SLOWS THE PROCESS. THE SCREEN SHOULD HAVE SOME MORE GOOD QUALITY, IT LEAVES FINGER PRINTS. THE CABINET SEEMS LIKE IT IS MADE UP OF SOME CHEAP MATERIALS. THE BATTERY COVER IS NOT EASY TO OPEN."
Xperia J,3,"I AM USING THIS PHONE SINCE DECEMBER 2012
      
      PROS:
      
      ALL THE INTERNET RELATED STUFF WORKS EXCELLENT WITH NO PERFORMANCE ISSUES.
      
      I HAVE CONFIGURED MY OFFICE EMAILS , 3 GMAIL ID'S , USE MANY APPS AT A TIME AND THE PERFORMANCE IS VERY GOOD
      
      SCREEN RESOLUTION AND DISPLAY IS AWESOME
      
      CAMERA IS GOOD DURING THE DAY AND CLICKS NICE PICS
      
      SOUND IS GOOD BUT STILL NOT UPTO THE STANDARDS SONY HAS SET.
      
      CONS
      
      ITS SLOWER ON THE BASIC PHONE FEATURES LIKE WHEN LOADING CALL LOG , CONTACT LOG AND ALBUM.
      
      NOT A GOOD PHONE FOR GAMERS ( M NOT ONE OF THOSE )
      
      
      SO IF YOU NEED A PHONE FOR MORE OF INTERNET RELATED STUFF AND DON'T WANT TO SPEND MORE AMOUNT YOU CAN GO AHEAD WITH XPERIA J ."
Xperia J,3,"I BOUGHT IT 2 WEEKS BACK @ 15.6K 4M FLIPKART .WITHIN A WEEKS TIME IT'S PRICE IS DROPPED  BY 1.2K , WHICH INDICATES THAT THE DEMAND FOR THIS PHONE IS LOW .
      
      AGREED THAT THE ""SONY"" BRAND VALUE IS GOOD , BT STILL THESE TECH SPEC IS PITTY MUCH OUTDATED .
      
      
      NW THAT BEING SAID MY REVIEW ABOUT THIS PHONE ,
      
      1. EVEN THOUGH THE PIXCEL DENCITY IS LOW IN ""NUMBERS"" COMPARED TO OTHER PHONES THE DISPLAY QUALITY IS VERY GOOD . IT DOSEN'T MAKE SENCE TO HAV A VERY HIGH PIXCEL DENCITY ON A SCREEN OF 4INCH , PROBABLY THAT Y SONY CHOSE THIS UNIQUE PIXCEL DENCITY .
      
      
      2. THE BUILD QLALITY IS VERY GOOD . IN THE VERY 1ST WEEK I BOUGHT TIS PHONE I DROPPED IT 4M MY TABLE , BT THERE'S NT EVEN A SINGLE SCRATCH ANYWHERE .
      
      SONY HAS PT A LOTS OF TOUGHT ON THE DIMENTIONS OF THE PHONE , IT'S EASLY OPERATABLE WITH SINGLE HAND .
      
      UPON THAT IN THE RARE END OF THE PHONE IS CONCAVE IN SHAPE AND IT KINDA FELLS LIK RUBBER , HENCE GIVING GOOD GRIP .(HENCE IT DROPPED 4M MY TABLE NT 4M MY HAND).
      
      
      3.PROCESSOR OF THIS PHONE SUCKS BIG TIME , PROBABLY SONY WAS NT TAGETING GAMERS FOR THIS PHONE , SOMTIMES I COULDN'T HELP NOTICE A SLIGHT LAG IN THE PHONE ... BT SINCE IM A WINDOWS USER I OVERLOOKED THESE DEFECTS .
      
      
      4.BCOS OF THE LIMITATION OF THE RAM AND POOR PROCESSOR I DON'T THINK V WIL GET ANY JB UPDATE TO THIS PHONE .
      
      
      5. BATTERY BACKUP IS GOOD , I WIL B USING 3G THE WHOLE DAY BT STILL AT NIT B4 I PUT IT FOR CHARGING I STILL C 30% CHARGE LEFT .
      
      
      6. I TAUGHT THE CAM QUALITY WAS POOR , BT IT WAS DUE TO THE PROTECTIVE COVER ON THE LENSE , ONCE I REMOVED IT I COULD C THAT THE PICTURE QUALITY WAS GOOD .
      
      
      MY ULTIMATE VERDICT :
      
      GO FOR THIS PONE IF UR A EBOOK READER (I SHOULD CONFESS I'M A HUGE KINDLE FAN) OR PLANNING TO BROWSE INTERNET  , OR JUST TO CHECK EMAILS ETC,.
      
      DON'T GO FOR THIS IF UR A GAMER ,
      
      AND EVEN THOUGH THERE R RUMERS THAT SONY WIL GIV A UPRGRADE TO JB , I REKON THAT IT MIGHT SIGNIFICANTLY REDUCE THE OVERAL PERFORMANCE OF THE PHONE , DUE TO IT'S LOW RAM AND IT'S SINGLE CORE PROCESSOR .
      
      
      PS: JUST BARE IN MIND THAT IT'S A MID RANGE PHONE ."
Xperia J,3,"I BOUGHT THIS PHONE LAST WEEK.FEW THINGS YOU SHOULD KNOW ABOUT BEFORE BUYING.I WOULD RECOMMEND IT TO SPECIFIC PEOPLE.HERE IT GOES WHY:-
      
      PROS:-
      
      1)LOOKS &AMP; FEEL GREAT.REALLY STYLISH.
      
      2)GREAT BATTERY LIFE COMPARED TO OTHER ANDROID PHONES I HAVE USED.LASTS ALMOSTS 1.5 DAYS WITH MODERATE USAGE.
      
      3)DESPITE ITS VERY NEGETIVE REVIEW ON CNET ABOUT ITS SLUGGISHNESS,I PERSONALLY FOUND EVERYTHING VERY SMOOTH.
      
      3)ITS ON THE LIST TO BE UPGRADED TO JELLY BEAN.
      
      4)SOUND IS GREAT(SPEACIALLY BECOZ OF WALKMAN APP AND ITS EQUILIZERS).
      
      5)HAS 4"" BIG SCREEN ,AND ITS LOOKS ABSOLUTELY AMAZING.
      
      6)CAMERA HAS MANY MODES LIKE NIGHT,BEACH,SPORTS ETC.
      
      7)HAS DLNA(CAN TRAMIT MEDIA TO OTHER PHONES/DEVICES),ITS A MUST HAVE IF YOU HAVE A SONY
      
      WIRELESS COMPATIBLE TV.
      
      8)FACE UNLOCK,I THINK ITS REALLY COOL FEATURE OF ICS OS.
      
      9)TIMESCAPE FEATURES ARE REALLY GOOD.GOOD FOR FACEBOOK,TWITTER ETC.
      
      
      CONS:-
      
      1)HEADPHONES ARE WHITE IN COLOR EVEN WITH BLACK PHONE,IF YOU ARE SPECIFIC ABOUT STYLE WELL..
      
      
      2)IT HAS A 2 GB INTERNAL STORAGE AND 754 MB PHONE MEMORY.IT SUPPORTS EXTERNAL SD CARD(SD-EXT PARTITION).
      
      HERE IT GETS TRICKY,YOU CAN STORE APPS TO ONLY INTERNAL 2 GB MEMORY AND NOT THE EXTERNAL
      
      SD CARD.APP2SD WILL ONLY MOVE IT TO 'INTERNAL MEMOMY' OF 2 GB AND NOT YOUR EXPANDABLE SD CARD.
      
      YOU CAN USE YOUR EXPANDABLE SD CARD FOR STORING MOVIES ,PICS &AMP; MUSIC ONLY.
      
      APP DATA WILL GET STORED IN THE INTERNAL STORAGE OF 2GB.
      
      YOU HAVE TO CHANGE THE DEFAULT LOCATION OF BROWSER,WALKMAN,CAMERA TO EXTERNAL SD CARD.
      
      
      3)SHOOTS ONLY VGA VIDEO.
      
      4)DOESN'T HAVE SONY BRAVIA ENGINE,I PERSONALLY DON'T KNOW MUCH BUT HEARD THAT OTHER
      
      PHONES HAVE IT.
      
      5)SILICONE CASE NOT AVAILABLE ON MARKET CURRENTLY DUE TO ITS NEW ARRIVAL IN INDIAN MARKET.
      
      USE CAREFULLY UNTIL IT ARRIVES.
      
      
      OVERALL ITS A VERY GOOD PHONE FOR EVERYONE AS YOU CAN SEE IN PROS.FOR POWER USES YOU WANT TO DIG INTO THE TECNICALITY BETTER BE AWARE OF THE FEATURES BEFORE HAND,BUT FOR THEM ROOTING MAY BE AN ANSWER."
Xperia J,3,"I BOUGHT THIS PHONE TWO DAYS AGO AND I AM REALLY DISAPPOINTED AT THE TOUCH INTERFACE AND ITS SENSITIVITY. UNLOCKING THE SCREEN ITSELF CAN BE FRUSTRATING. ALSO IF YOU HAVE MADE ANY SHORTCUTS ON THE HOME SCREEN, HOW DOES ONE REMOVE THEM? I TRIED HOLDING IT AND MOVING IT TO THE RECYCLE BIN THAT POPS UP BELOW, BUT WAS UNABLE TO DO IT. CAN ANYONE SUGGEST PLEASE?"
Xperia J,3,"I DONT KNOW HOW THEY GIVE 5 OR 4 RATINGS TO THIS LAGGY PHONE.
      
      GUYS THIS PHONE DONT WORTH A BUY ,IF U ARE A LOVER OF SONY BRAND THEN WITH THE SAME 16K RANGE SONY XPERIA NEO L WHICH IS FAR BETTER THAN THIS."
Xperia J,3,"I HAVE  BROUGHT THIS PRODUCT IN MONTH OF DECEMBER  BUT NOW I M NOT  SURE ITS ORIGINAL OR DUPLICATE.
      
      I HAVE A SONY J MADE IN CHINA BROUGHT FROM SONY SHOWROOM HERE IN GOA
      
      IN BEING ITS WAS  WORKING PROPERLY,.... NOW I DON'T NO WHAT HAPPENED"
Xperia J,3,"I HAVE MYSELF USED XPERIA GO N J:LIKED BOTH OF EM A LOT!!!
      
      BUT XPERIA GO IS BETTER
      
      
      XPERIA U PROS:
      
      1) ITS I GHZ DUAL CORE,FASTER THAN XPERIA J,
      
      
      2)ITS GOT MALI400 GPU,IDEAL FOR PLAYING GAMES,ALSO BETTER THAN XPERIA J'S ADRENO200
      
      
      3)8GB INTERNAL VS 4 GB.XPERIA U DOESNT GET AN SD CARD SUPPORT.
      
      
      4)280PPI........BETTER THAN 245 ON XPERIA J
      
      
      5)HD CAMERA....YES BETTER THAN STANDARD VGA AND IT ALSO HAS AN FRONT FACING CAM
      
      
      6)U CAN GET IT UNDER RS15000
      
      
      HERE ARE SOME CONS:
      
      
      1)BATTERY LIFE IS LESS 1320 MAH VS 1750 MAH ON J
      
      
      2)3.5 INCH VS 4 INCH ON XPERIA J (NOT A PROBLEM AS IPHONE 4S ALSO HAS AN 3.5 INCH DISPLAY)THAN TOO ITS A CON
      
      
      SO EXPECT MORE OUT OF THE BOX BY BUYING XPERIA U AS AFTER THE SOFTWARE UPDATE IT WILL BE AN CLASSIC EXPERIENCE FOR U!!!!!!!
      
      THANK YOU!!!!
      
      HAPPY SHOPPING."
Xperia J,3,"I JUST PURCHASED THIS PHONE FOR MY WIFE. IT HAS A GOOD CAMERA 5MP CAMERA, GOOD 4 INCH SCREEN WITH A NICE RESOLUTION AND CORNING GORILLA GLASS. HEARING THE MUSIC PLAY ON IT IS QUITE GOOD. ITS TOUCH RECEPTIVENESS IS VERY GOOD WITH A SCREEN GUARD ON THE GLASS. BATTERY BACK UP IS OK TOO.
      
      
      VIDEO PLAYBACK ON THIS PHONE IS BAD. THIS PHONE DOES NOT OPEN ANY 720P OR 1080P VIDEOS WITH THE DEFAULT PLAYER. WITH THE MX PLAYER, 720P VIDEOS PLAY VERY SLOW OR WITH NO SOUND. 1080P VIDEOS JUST CRASH AFTER A SECOND OR TWO. LOWER RESOLUTION VIDEOS PLAY WELL. SIZE OF THE VIDEO FILE DOES NOT MATTER.
      
      
      MY WIFE JUST RETURNED THIS PHONE BECAUSE OF THE VIDEO PLAYBACK ISSUES."
Xperia J,3,"I WAS HAPPY THAT I GOT IT DELIVERED WITHIN 2 DAYS AND THE PHONE SOFTWARE IS AWESOME TOO WITH GOOD PERFORMANCE AND BATTERY BACKUP. BUT I FOUND A FEW HARDWARE PROBLEMS IN THE SET. I AM NOT SURE IF THIS IS A MANUFACTURING DEFECT OR THE PHONE IS BUILT LIKE THIS.
      
      
      DEFECT 1: THE POWER ON/OFF BUTTON IS LOOSE
      
      DEFECT 2: THE TOP-LEFT CORNER OF THE PHONE MAKES A SOUND WHEN PRESSED AS IF SOMETHING IS LOOSE INSIDE."
Xperia J,3,"I WOULD PERSONALLY CONSIDER XPERIA SOLA AS BOTH ARE IN THE SAME RANGE. SOLA HAS A DUAL CORE , MEANS CAN HANDLE 2 PROCESSES AT 1 GHZ SPEED WHEREAS J HAS ONLY SINGLE CORE. SOLA HAS MALI400 WHICH IS A BIG PLUS FOR GAMERS. AND ALSO VIDEO RECORDING IS IN 720P. THE ONLY FLAW IS THAT SOLA DOESNT HAVE A SECONDARY CAMERA. IF U WANT THAT GO FOR XPERIA U ( MY FAVOURITE). A BEAST WITH LESS MEMORY( OK FOR ME). SO CHECK OUT THOSE TWO BEFORE GOING FOR THIS. :)"
Xperia J,3,ITS GOOD.. BUT NOT SO GOOD AS I EXPECTED. CAMERA IS 5MP BUT THE PICTURE QUALITY IS NOT SO GOOD. BATTERY LIFE IS ALSO VERY LESS. SO SEE OTHER BETTER OPTIONS BEFORE BUYING........................................
Xperia J,3,"IV BEEN USING THE XPERIA J FOR ABOUT A MONTH NOW AND HERES WHAT IV GOTTA SAY ABOUT IT :
      
      THE PHONE LOOKS AMAZING.THE SLIGHTLY CURVED BACKSIDE IS WORTH SHOWING OFF.THE DEVICE IS OF JUST THE RIGHT SIZE TO HOLD COMFORTABLY AND THE ASTHETIC QUALITY IS IMPROVED WITH THE BOTTOM LED THAT LIGHTSUP IN DIFFERENT COLORS DEPENDING ON THE DISPLAY THEME.
      
      NOW THE PERFOMANCE PART : THE SINGLE CORE 1 GHZ PROCESSOR CAN HANDLE ALMOST ALL EVERYDAY TASKS YOU THROW AT IT WITH CONSIDERABLE EASE . THOUGH GOTTA SAY IT WILL GASP FOR BREATH RUNNING HEAVY DUTY INTENSIVE PROCESSES LIKE VIDEO EDITING OR SIMILAR STUFF. THE GPU ADRENO 200 CAN DEAL WITH TEMPLE RUN AND THE USUAL STUFF SMOOTHLY , HOWEVER TRY TO RUN ANY OF THOSE GROUNDBREAKING GRAPHIC INTENSIVE GAMES AND IT WILL CHOKE .
      
      ANOTHER BIG POSITIVE COMING FROM SONY IS THE BATTERY LIFE. THE XPERIA J CAN DEFINITELY STAY ALIVE FOR A DAY WITH HEAVY USAGE AND IT CAN PROBABLY MAKE IT 2 DAYS WITH LIGHT TO MODERATE USAGE.
      
      NOW TO THE BIGGEST FLAW : THE CAMERA !! WELL, IT SUCKS. NOW DONT GET ME WRONG HERE.THE CAMERA HARDWARE I THINK IS PRETTY GOOD.BUT THE AUTOFOCUS SOFTWARE DEFINITELY HAS SOME ISSUES WHICH IM HOPING SONY WILL SORT IT OUT IN THE NEXT COMING UPDATE.( OH, BTW JELLY BEANS COMING FOR XPERIAJ BY 2013 )"
